,id,FN,SN,LN,Captured,Sex,Length,Diam,Height,Whole,Shucke,Viscera,Shell,Rings
1288,3697,Kid,Glam,Man,20200203T000000,M,0.65,0.51,0.175,1.155,0.4955,0.2025,0.385,12.0
1289,1466,Fresh,Flow,Machine,20200306T000000,M,0.515,0.425,0.145,0.9365,0.49700000000000005,0.18100000000000002,0.2185,8.0
1290,3730,MC,Block,Kitty,20201012T000000,M,0.515,0.37,0.115,0.6145,0.3415,0.155,0.146,9.0
1291,4407,Dungeon,Glam,Machine,20200504T000000,I,0.6940811298613385,,0.21414676813069333,0.8834794617574455,0.34135608861411554,0.3399871472393093,0.40997088514877233,13.0
1292,1951,Fresh,Glock,Death,20200416T000000,F,0.64,0.515,0.165,1.3115,0.4945,0.2555,0.41,10.0
1293,4778,Boy,Flow,Kitty,20201222T000000,F,0.6622045217527699,,0.17584339092346016,0.5708859035831714,,0.11402680090169802,,
1294,1273,MC,Block,Death,20200713T000000,I,0.475,0.38,0.12,0.441,0.1785,0.0885,0.1505,8.0
1295,1482,DJ,Flow,Death,20200814T000000,M,0.585,0.455,0.15,0.9059999999999999,0.4095,0.23,0.2335,8.0
1296,5031,Jalapeno,Full,Machine,20200301T000000,I,0.5017708328316451,,,0.4834200473843857,,0.06822961055927221,,2.0
1297,134,Kid,Flow,Kitty,20200101T000000,I,0.265,0.2,0.065,0.0975,0.04,0.0205,0.027999999999999997,7.0
1298,2396,MC,Breeze,Master,20200604T000000,I,0.625,0.465,0.155,0.972,0.40399999999999997,0.1845,0.35,14.0
1299,1558,MC,Block,Killer,20201114T000000,I,0.425,0.315,0.08,0.303,0.131,0.0585,0.095,7.0
1300,5336,DJ,Block,Death,20201105T000000,I,0.5090243784767622,0.370935227780251,0.2683249358146778,0.3477806377956258,,0.22212007145814827,,8.0
1301,437,Kid,Glock,Master,20200911T000000,I,0.385,0.305,0.095,0.252,0.0915,0.055,0.09,14.0
1302,113,Boss,Glock,Death,20200305T000000,M,0.425,0.35,0.105,0.39299999999999996,0.13,0.063,0.165,9.0
1303,5680,DJ,Block,Killer,20201212T000000,I,,0.33641966534948486,0.1510999370419558,0.3879161963366483,,0.1485383626660105,,9.0
1304,5250,Dungeon,Full,Killer,20200124T000000,M,0.5522406063133896,0.5519409403179694,,0.6849386205089452,,0.17659321236465764,,
1305,2016,Boy,Block,Head,20200807T000000,M,0.505,0.39,0.12,0.653,0.3315,0.1385,0.16699999999999998,9.0
1306,277,DJ,Glam,Master,20200502T000000,M,0.61,0.5,0.24,1.642,0.532,0.3345,0.69,18.0
1307,3798,Baby,College,Killer,20200721T000000,F,0.695,0.535,0.175,1.361,0.5465,0.2815,0.465,10.0
1308,2392,MC,Glam,Death,20200912T000000,M,0.33,0.25,0.09,0.19699999999999998,0.085,0.040999999999999995,0.0605,10.0
1309,3590,Boss,Flow,Machine,20200313T000000,F,0.65,0.52,0.195,1.6275,0.6890000000000001,0.3905,0.43200000000000005,11.0
1310,40,Jalapeno,Rock,Man,20200621T000000,F,0.45,0.335,0.105,0.425,0.1865,0.091,0.115,9.0
1311,5387,Lil',Glam,Head,20200702T000000,M,0.7378846761691066,0.6409136505534401,,0.9936325872568543,,0.41436369789164207,0.39728398243561563,
1312,2212,Big,Full,Death,20200721T000000,F,0.595,0.495,0.235,1.3659999999999999,0.5065,0.21899999999999997,0.52,13.0
1313,3446,Lil',Breeze,Kitty,20200324T000000,I,0.5,0.385,0.11,0.596,0.3015,0.10400000000000001,0.151,8.0
1314,1910,Jalapeno,Full,Killer,20200915T000000,F,0.58,0.5,0.165,0.925,0.37,0.185,0.3005,10.0
1315,3086,Big,Breeze,Death,20201024T000000,I,0.355,0.27,0.075,0.204,0.3045,0.046,0.0595,7.0
1316,1773,MC,Flow,Master,20200522T000000,I,0.465,0.325,0.14,0.7615,0.36200000000000004,0.1535,0.209,10.0
1317,4295,MC,Flow,Master,20201108T000000,I,0.4360972113190353,0.2713383458830291,,0.17902367822071277,,,0.08803472141359488,
1318,5351,Lil',Flow,Machine,20201009T000000,F,0.8225326732089671,,,1.6911014085912663,,0.4471169017079244,,
1319,4630,Boy,Glam,Head,20200706T000000,I,0.3090272902891454,,,0.08900653892921288,,0.18037688979015784,0.06133457043157394,1.0
1320,551,Monster,Glam,Killer,20201119T000000,I,0.615,0.49,0.155,0.9885,0.4145,0.195,0.345,13.0
1321,4394,Baby,Flow,Kitty,20201210T000000,M,0.9681896976091253,0.6193931079192921,,2.6241462494570857,,,,
1322,297,Big,Flow,Death,20200407T000000,I,0.28,0.21,0.085,0.1065,0.039,0.0295,0.03,4.0
1323,124,Kid,Full,Death,20200824T000000,I,0.36,0.28,0.08,0.1755,0.081,0.0505,0.07,6.0
1324,5339,Lil',Block,Master,20200111T000000,F,0.5710092189663611,0.5423103939692537,,1.052392960182411,,0.24082130074486263,,10.0
1325,3390,Kid,College,Killer,20200406T000000,M,0.56,0.44,0.16,1.1115,0.5035,0.2785,0.26,10.0
1326,3847,DJ,Glam,Killer,20200502T000000,M,0.445,0.37,0.125,0.515,0.2495,0.087,0.159,9.0
1327,2699,MC,College,Killer,20201115T000000,M,0.67,0.5,0.2,1.2690000000000001,0.5760000000000001,0.2985,0.35100000000000003,11.0
1328,306,Big,College,Death,20200217T000000,I,0.165,0.12,0.03,0.0215,0.006999999999999999,0.005,0.005,3.0
1329,363,Big,College,Killer,20200514T000000,F,0.6,0.48,0.15,1.0290000000000001,0.4085,0.2705,0.295,16.0
1330,1389,Baby,Rock,Man,20200314T000000,M,0.635,0.49,0.16,1.101,0.534,0.1865,0.3455,10.0
1331,3241,Lil',Glock,Man,20200217T000000,M,0.65,0.525,0.19,1.4995,0.6265,0.4005,0.395,14.0
1332,840,Lil',College,Man,20200617T000000,M,0.49,0.385,0.125,0.609,0.3065,0.096,0.1775,8.0
1333,4357,Baby,Full,Master,20201007T000000,M,0.6183262180205441,0.46170827905982104,,1.1277624954340384,,,,21.0
1334,176,DJ,Rock,Death,20200701T000000,I,0.315,0.21,0.06,0.125,0.06,0.0375,0.035,5.0
1335,1697,Monster,Rock,Master,20200821T000000,M,0.63,0.485,0.165,1.2329999999999999,0.6565,0.2315,0.3035,10.0
1336,433,MC,Rock,Kitty,20200304T000000,M,0.545,0.42,0.14,0.7505,0.2475,0.13,0.255,22.0
1337,4966,Dungeon,Full,Machine,20201105T000000,M,0.7856505803637758,0.5921090973887406,0.35564093769321187,2.2271591503873056,1.457984477327811,0.6090825296960537,,16.0
1338,353,Big,College,Machine,20200623T000000,M,0.58,0.455,0.17,0.93,0.408,0.259,0.22,9.0
1339,2675,Baby,Glock,Machine,20200209T000000,M,0.6,0.49,0.21,1.9875,1.005,0.419,0.491,10.0
1340,2217,Baby,Full,Killer,20201111T000000,F,0.515,0.415,0.13,0.764,0.276,0.196,0.25,13.0
1341,1321,Fresh,Block,Machine,20200406T000000,I,0.56,0.425,0.145,0.688,0.3095,0.1305,0.2165,9.0
1342,1435,Kid,Block,Man,20200422T000000,I,0.385,0.3,0.09,0.247,0.1225,0.044000000000000004,0.0675,5.0
1343,4144,Lil',Rock,Master,20200707T000000,M,0.67,0.535,0.19,1.669,0.7465,0.2935,0.508,11.0
1344,2849,MC,Glock,Death,20200706T000000,M,0.63,0.49,0.165,1.2005,0.575,0.273,0.294,10.0
1345,4997,Kid,Block,Master,20201009T000000,M,0.5697007805760222,,0.2533041119439352,0.7755080289158818,,0.15782687996854092,,
1346,3759,Monster,College,Master,20200512T000000,M,0.53,0.425,0.155,0.7905,0.307,0.171,0.2595,9.0
1347,2343,Dungeon,College,Machine,20200622T000000,I,0.17,0.125,0.055,0.0235,0.009000000000000001,0.0055,0.008,6.0
1348,3954,Kid,Rock,Killer,20200121T000000,M,0.485,0.385,0.105,0.556,0.29600000000000004,0.10400000000000001,0.133,7.0
1349,2402,Boy,Breeze,Man,20200711T000000,I,0.44,0.355,0.165,0.435,0.159,0.105,0.14,16.0
1350,636,Baby,Full,Killer,20201210T000000,M,0.38,0.235,0.1,0.258,0.1055,0.054000000000000006,0.08,7.0
1351,514,Kid,Full,Death,20200715T000000,F,0.275,0.195,0.07,0.08,0.031,0.0215,0.025,5.0
1352,1809,Dungeon,Breeze,Machine,20200306T000000,F,0.64,0.475,0.14,1.0725,0.4895,0.2295,0.31,8.0
1353,360,Boy,Flow,Death,20200207T000000,M,0.605,0.49,0.18,1.227,0.48,0.287,0.35,18.0
1354,787,DJ,Block,Man,20200219T000000,M,0.495,0.385,0.135,0.7090000000000001,0.21100000000000002,0.1375,0.262,12.0
1355,5492,DJ,Full,Head,20201002T000000,M,0.672888692347563,,0.23988994805982566,1.4203926412704901,,,0.6181614340446431,
1356,3611,Kid,Glam,Death,20201210T000000,F,0.59,0.465,0.17,1.0425,0.4635,0.24,0.27,10.0
1357,576,DJ,Breeze,Machine,20201219T000000,I,0.56,0.425,0.14,0.9175,0.4005,0.1975,0.26,10.0
1358,2374,Big,Glam,Kitty,20200812T000000,I,0.435,0.335,0.11,0.38299999999999995,0.1555,0.0675,0.135,12.0
1359,1340,Big,Rock,Master,20200706T000000,M,0.585,0.465,0.155,0.9145,0.4555,0.1965,0.235,9.0
1360,5,Baby,College,Kitty,20200623T000000,I,0.425,0.3,0.095,0.3515,0.141,0.0775,0.12,8.0
1361,493,Jalapeno,Full,Master,20201109T000000,M,0.655,0.53,0.175,1.2635,0.486,0.2635,0.415,15.0
1362,3553,DJ,Flow,Kitty,20200714T000000,I,0.53,0.405,0.13,0.6615,0.2945,0.1395,0.19,9.0
1363,1972,Boy,College,Man,20200414T000000,M,0.68,0.54,0.19,1.6230000000000002,0.7165,0.354,0.4715,12.0
1364,5239,Kid,College,Kitty,20201221T000000,I,0.6677380871960763,0.39040809169249013,,0.7401827087806387,,,,9.0
1365,2551,Boss,Full,Man,20200301T000000,I,0.295,0.22,0.07,0.126,0.0515,0.0275,0.035,6.0
1366,3035,Kid,College,Death,20201007T000000,I,0.55,0.405,0.15,0.6755,0.3015,0.1465,0.21,10.0
1367,375,Fresh,Flow,Man,20200723T000000,F,0.675,0.545,0.195,1.7345,0.6845,0.3695,0.605,20.0
1368,3214,DJ,Flow,Killer,20200422T000000,F,0.57,0.495,0.16,1.0915,0.452,0.275,0.315,14.0
1369,5432,Boy,College,Death,20200901T000000,I,0.5026030729856574,,0.28763547458937316,0.5307128213851884,,0.23732562630287085,,
1370,3452,Dungeon,Flow,Machine,20201104T000000,F,0.555,0.44,0.145,0.8815,0.43,0.1975,0.2155,8.0
1371,3497,Baby,Breeze,Head,20200913T000000,F,0.585,0.45,0.145,0.9835,0.4845,0.242,0.22,9.0
1372,974,MC,Flow,Head,20200814T000000,F,0.53,0.425,0.13,0.7585,0.325,0.19699999999999998,0.205,8.0
1373,5041,Fresh,Breeze,Man,20200224T000000,F,0.7188225312578458,,,1.2857441972870065,,0.40041862765390634,,8.0
1374,2164,Boy,Full,Master,20200112T000000,M,0.375,0.305,0.09,0.3245,0.1395,0.0565,0.095,5.0
1375,825,Fresh,Full,Machine,20200505T000000,I,0.395,0.29,0.095,0.319,0.138,0.08,0.08199999999999999,7.0
1376,4223,MC,College,Head,20201210T000000,I,0.7347263918184315,,0.1866799666959195,0.8618389392435206,,0.15154697118003543,0.28360054036928967,9.0
1377,1977,Fresh,Flow,Death,20201208T000000,F,0.7,0.575,0.205,1.7730000000000001,0.605,0.447,0.5379999999999999,13.0
1378,4611,DJ,College,Killer,20200611T000000,M,,,0.13696228089097431,0.3889843799622039,,0.14036328598602066,,
1379,3578,DJ,Breeze,Machine,20200718T000000,F,0.6,0.475,0.17,1.088,0.4905,0.2475,0.31,10.0
1380,4081,Baby,Rock,Master,20200208T000000,M,0.56,0.45,0.145,0.9355,0.425,0.1645,0.2725,11.0
1381,2640,Boss,Block,Killer,20200709T000000,I,0.465,0.355,0.105,0.442,0.2085,0.0975,0.1185,7.0
1382,2758,Dungeon,College,Killer,20200515T000000,M,0.535,0.43,0.155,0.7845,0.3285,0.16899999999999998,0.245,10.0
1383,4551,Lil',Rock,Killer,20201109T000000,F,0.6751637158219963,,0.2370679184970015,1.2027734037269247,,0.2865476287468302,,5.0
1384,1501,MC,Flow,Death,20200908T000000,M,0.63,0.455,0.15,1.1315,0.48100000000000004,0.2745,0.305,9.0
1385,5034,Boy,Block,Master,20201003T000000,M,0.7836435992671011,,,2.8752740442342004,,0.5557436320690035,1.0446353476431116,16.0
1386,3631,Kid,Rock,Man,20201117T000000,I,0.295,0.22,0.085,0.1285,0.0585,0.027000000000000003,0.0365,5.0
1387,811,Baby,Block,Death,20200816T000000,F,0.49,0.365,0.13,0.6835,0.165,0.1315,0.205,21.0
1388,2608,Boss,College,Man,20200224T000000,F,0.625,0.49,0.175,1.1075,0.4485,0.2165,0.3595,8.0
1389,2718,Jalapeno,Breeze,Man,20200718T000000,I,0.355,0.255,0.08,0.187,0.078,0.0505,0.057999999999999996,7.0
1390,5439,Jalapeno,Glam,Master,20200611T000000,F,0.6045222309255904,,,1.0271154185209013,,0.26704247060014713,0.2759254589272582,11.0
1391,4832,Fresh,Block,Man,20200401T000000,I,0.6203141076536998,0.45036389585259473,0.1465237434754787,0.6545536917180113,,0.1254709539790241,0.24225644957682965,9.0
1392,1938,Fresh,Flow,Killer,20200914T000000,M,0.625,0.505,0.185,1.1565,0.52,0.2405,0.3535,10.0
1393,5260,Big,College,Death,20200115T000000,M,0.6033735729710804,0.6377248494629857,0.2957684930360137,1.138706515390944,,0.37611587336984603,,
1394,5191,Kid,Glam,Kitty,20200511T000000,I,0.5377763810056733,,0.2653817229356667,0.22358004154929492,,0.0882931270562258,0.23243344887027484,
1395,1454,Big,Breeze,Master,20200520T000000,I,0.47,0.355,0.12,0.3685,0.126,0.0835,0.1365,6.0
1396,186,Lil',Rock,Man,20200622T000000,F,0.63,0.48,0.15,1.0525,0.392,0.336,0.285,12.0
1397,509,DJ,Glam,Kitty,20200510T000000,I,0.56,0.445,0.155,0.8735,0.3005,0.209,0.275,16.0
1398,2251,Fresh,Block,Kitty,20200311T000000,M,0.6,0.485,0.175,1.2675,0.4995,0.2815,0.38,13.0
1399,446,DJ,Rock,Machine,20200208T000000,M,0.565,0.435,0.185,0.9815,0.32899999999999996,0.136,0.39,13.0
1400,3001,Boss,Block,Killer,20200923T000000,M,0.64,0.495,0.165,1.307,0.6779999999999999,0.292,0.266,11.0
1401,314,Baby,Glam,Head,20200714T000000,M,0.63,0.485,0.175,1.3,0.4335,0.2945,0.46,23.0
1402,2361,MC,Flow,Head,20200419T000000,M,0.55,0.45,0.155,0.7895,0.34299999999999997,0.159,0.25,12.0
1403,1955,Lil',Rock,Head,20200203T000000,F,0.645,0.51,0.18,1.6195,0.7815,0.322,0.4675,12.0
1404,5227,Jalapeno,Breeze,Death,20201002T000000,F,0.831285776851757,0.6569102340530506,0.2061538243243629,1.8076089411828884,,,,12.0
1405,4513,Jalapeno,Full,Man,20201123T000000,F,,,,0.951614410001655,,0.3789898785876642,,9.0
1406,245,Boy,Flow,Master,20200317T000000,I,0.35,0.26,0.085,0.174,0.0705,0.0345,0.06,10.0
1407,2970,Fresh,Full,Head,20201017T000000,M,0.69,0.515,0.18,1.8445,0.9815,0.4655,0.341,13.0
1408,1123,Boy,College,Killer,20200819T000000,F,0.55,0.415,0.135,0.8145,0.42700000000000005,0.1855,0.175,8.0
1409,3606,Lil',Flow,Head,20200319T000000,F,0.51,0.375,0.11,0.5805,0.2865,0.11800000000000001,0.14800000000000002,7.0
1410,1620,MC,Flow,Kitty,20200509T000000,I,0.56,0.44,0.13,0.7235,0.349,0.149,0.2,8.0
1411,1027,MC,Flow,Man,20200616T000000,F,0.645,0.505,0.165,1.4325,0.684,0.308,0.336,8.0
1412,1836,Fresh,College,Killer,20200615T000000,I,0.415,0.31,0.09,0.2815,0.1245,0.0615,0.085,6.0
1413,3385,Boss,Rock,Head,20200324T000000,F,0.475,0.35,0.115,0.48700000000000004,0.19399999999999998,0.1455,0.125,13.0
1414,5286,Boy,Rock,Kitty,20200917T000000,I,,0.4141568935028697,,0.34743597718966074,,0.21509002153979329,0.11897804492671804,
1415,3189,Boss,College,Kitty,20200621T000000,M,0.55,0.405,0.15,0.9235,0.41200000000000003,0.2135,0.24,7.0
1416,5021,Dungeon,Block,Death,20201113T000000,F,0.6628584482149004,0.5354150525935242,,1.4490472459209611,,0.3274613336515344,,
1417,4973,Dungeon,Rock,Head,20200819T000000,M,0.6302655682453706,0.5334521168866186,,1.0529920129944286,,0.2873954190436583,,17.0
1418,1720,Monster,Full,Killer,20201017T000000,M,0.65,0.51,0.16,1.3835,0.6385,0.2905,0.3665,9.0
1419,1199,Lil',Glam,Man,20200406T000000,F,0.72,0.58,0.195,2.103,1.0265,0.48,0.5375,10.0
1420,5139,Lil',Rock,Killer,20201103T000000,M,0.5520886075559877,0.47170795837913243,0.11094227515204867,0.45956214597255163,,0.24314381477080624,0.23615854737683234,
1421,1771,Dungeon,Breeze,Killer,20200918T000000,I,0.455,0.325,0.135,0.82,0.4005,0.1715,0.21100000000000002,8.0
1422,5457,Fresh,Block,Master,20201019T000000,M,0.48639275982463637,,0.11734454124807923,0.584977901452476,,0.20690289165109776,0.1496049681734164,6.0
1423,1019,Fresh,Flow,Man,20200212T000000,M,0.635,0.49,0.175,1.375,0.623,0.2705,0.395,11.0
1424,3104,Kid,Flow,Machine,20200215T000000,M,0.66,0.525,0.2,1.489,0.6065,0.3795,0.42100000000000004,10.0
1425,2697,Dungeon,Rock,Master,20200608T000000,M,0.66,0.515,0.165,1.4465,0.6940000000000001,0.298,0.3755,10.0
1426,581,Kid,Rock,Master,20201114T000000,I,0.55,0.425,0.15,0.8059999999999999,0.376,0.171,0.245,14.0
1427,1846,Fresh,Flow,Master,20200807T000000,I,0.465,0.37,0.11,0.445,0.1635,0.096,0.166,7.0
1428,2090,Lil',Block,Head,20200808T000000,M,0.775,0.57,0.22,2.032,0.735,0.4755,0.6585,17.0
1429,1189,Baby,Block,Man,20200708T000000,M,0.69,0.53,0.21,1.5830000000000002,0.7355,0.405,0.3865,12.0
1430,3661,Baby,Block,Death,20200620T000000,I,0.55,0.415,0.15,0.7915,0.3535,0.17600000000000002,0.23600000000000002,10.0
1431,4925,Lil',Breeze,Death,20201121T000000,M,0.6641974479125269,0.5928033138586359,,0.9209607931033793,,0.24035818198758943,,
1432,1159,Boss,Flow,Master,20201219T000000,M,0.605,0.48,0.17,1.1835,0.5820000000000001,0.2365,0.317,10.0
1433,2502,Lil',Glam,Head,20200914T000000,I,0.285,0.21,0.07,0.109,0.044000000000000004,0.0265,0.033,5.0
1434,3679,MC,Rock,Killer,20200118T000000,M,0.61,0.45,0.19,1.0805,0.517,0.2495,0.2935,10.0
1435,4569,Baby,Block,Man,20201201T000000,M,0.6466075392441747,0.49375760630675924,0.29218076633458406,0.5235742883745,,0.2778109794589567,,
1436,3371,Monster,Full,Head,20200718T000000,M,0.33,0.235,0.09,0.163,0.0615,0.034,0.055,10.0
1437,2773,Monster,Glock,Man,20200121T000000,F,0.58,0.465,0.145,0.9865,0.47,0.2155,0.25,11.0
1438,4336,Kid,Rock,Killer,20200720T000000,F,0.8083809614843891,0.5778649737868802,0.20461608033456263,1.5817852470590552,,,0.43576056529621604,10.0
1439,244,Boss,Flow,Death,20200317T000000,I,0.33,0.255,0.085,0.1655,0.063,0.039,0.06,8.0
1440,2775,DJ,Rock,Master,20200901T000000,I,0.585,0.46,0.145,0.8465,0.33899999999999997,0.16699999999999998,0.295,10.0
1441,2804,Kid,Full,Head,20200711T000000,F,0.66,0.505,0.19,1.4045,0.6255,0.3375,0.3745,9.0
1442,1897,Boss,Full,Death,20200514T000000,M,0.57,0.415,0.13,0.88,0.4275,0.1955,0.23800000000000002,13.0
1443,3569,Boy,Breeze,Death,20200609T000000,I,0.58,0.47,0.15,0.907,0.444,0.1855,0.2445,11.0
1444,3632,Boy,Breeze,Kitty,20200506T000000,I,0.3,0.225,0.075,0.1345,0.057,0.027999999999999997,0.044000000000000004,5.0
1445,5692,Dungeon,College,Master,20200617T000000,I,,0.30149407141030715,0.22666706133560285,0.31660625769312606,,0.18021795987450195,,7.0
1446,5564,Monster,Glam,Kitty,20200112T000000,M,0.8494533294017395,,0.2248198725672908,1.7121066857592329,,0.47485526518290955,,16.0
1447,1854,MC,Flow,Death,20201021T000000,I,0.495,0.375,0.14,0.494,0.18100000000000002,0.0975,0.191,8.0
1448,2263,Boy,Breeze,Death,20201104T000000,F,0.62,0.51,0.15,1.456,0.581,0.2875,0.32,13.0
1449,4016,Lil',Full,Master,20200706T000000,F,0.64,0.525,0.175,1.382,0.6459999999999999,0.3115,0.37,9.0
1450,4366,Jalapeno,Glock,Man,20200717T000000,F,0.5842626865002445,0.5008348069838817,,1.0187389401481375,,,,
1451,3280,Kid,Full,Man,20200510T000000,M,0.69,0.54,0.185,1.6195,0.5329999999999999,0.353,0.555,24.0
1452,3545,Jalapeno,Block,Master,20200504T000000,I,0.475,0.36,0.135,0.4355,0.196,0.0925,0.125,8.0
1453,2503,Monster,College,Head,20200417T000000,I,0.3,0.23,0.075,0.127,0.052000000000000005,0.03,0.0345,6.0
1454,967,DJ,Full,Man,20201209T000000,I,0.51,0.405,0.135,0.769,0.3655,0.1585,0.18,7.0
1455,5539,Boy,College,Master,20200316T000000,F,0.7929680105056314,0.5748597342714369,0.22451032880427382,1.452796952523755,0.5428245483627079,0.3382973580201874,,13.0
1456,4602,Boss,Glam,Man,20200511T000000,I,0.5410430638595782,0.4312482034814463,,0.850495505493672,,0.2765749769989472,0.4194228575497233,
1457,4909,Lil',College,Head,20200510T000000,F,0.6717827528960769,0.49989425638565693,0.2822482236759838,1.2338384794959716,,0.3113274426647371,,
1458,4531,Big,Rock,Machine,20200403T000000,M,0.48926122350753265,,0.10734427328787373,0.20817750303280494,,0.16709108738225548,0.21631017713734213,
1459,4726,Kid,Block,Killer,20200313T000000,F,,0.42434771611717226,0.1903518804132922,0.30498123720660714,0.2823132824456819,0.09131629581055024,0.17357046719823294,12.0
1460,4455,Lil',Glam,Master,20200906T000000,M,0.5844095995807561,0.3617306008486901,,0.6007831504437624,,0.26558551848365664,,
1461,3572,Kid,Glock,Death,20201201T000000,F,0.585,0.46,0.165,1.058,0.486,0.25,0.294,9.0
1462,861,MC,Rock,Death,20200716T000000,F,0.595,0.465,0.14,1.113,0.5175,0.244,0.305,12.0
1463,4464,Boy,Block,Machine,20201211T000000,F,0.5996332760693394,,0.3278373077189603,1.126862671705892,,,0.43236181889706615,14.0
1464,3812,Kid,Glam,Head,20200508T000000,F,0.61,0.49,0.17,1.137,0.4605,0.2825,0.344,12.0
1465,1302,Baby,College,Kitty,20200210T000000,I,0.535,0.415,0.15,0.5765,0.3595,0.135,0.225,8.0
1466,2436,DJ,Rock,Kitty,20201102T000000,M,0.515,0.4,0.16,0.8175,0.2515,0.156,0.3,23.0
1467,1870,Baby,Rock,Master,20201104T000000,I,0.53,0.43,0.14,0.677,0.298,0.0965,0.23,8.0
1468,945,Boss,Block,Death,20200303T000000,M,0.47,0.365,0.12,0.612,0.327,0.15,0.14,8.0
1469,868,Kid,Full,Man,20200321T000000,F,0.615,0.52,0.15,1.3435,0.629,0.2605,0.345,10.0
1470,2858,DJ,Flow,Machine,20200910T000000,M,0.695,0.54,0.195,1.6909999999999998,0.768,0.363,0.4755,11.0
1471,197,Jalapeno,Flow,Killer,20200813T000000,M,0.64,0.5,0.185,1.3035,0.4445,0.2635,0.465,16.0
1472,1022,Boy,Glock,Head,20201105T000000,F,0.64,0.5,0.17,1.5175,0.693,0.326,0.409,11.0
1473,1180,Boss,Glam,Machine,20200703T000000,M,0.655,0.515,0.16,1.31,0.5529999999999999,0.369,0.345,11.0
1474,2497,Baby,Flow,Head,20200706T000000,M,0.505,0.4,0.155,0.8415,0.2715,0.1775,0.285,12.0
1475,5541,Boy,Rock,Death,20200909T000000,M,0.6076777617398965,,,,,,0.3396225992267935,
1476,4278,Boy,Glock,Death,20200616T000000,I,0.46351377587548415,0.3424861356901221,0.22924346481496644,0.351148955227539,,,0.20027302709559405,
1477,4397,Monster,Breeze,Killer,20200924T000000,M,0.6863504161055115,,,1.008277696702823,,,,9.0
1478,1965,Boy,Rock,Kitty,20201019T000000,M,0.66,0.51,0.175,1.218,0.5055,0.303,0.37,11.0
1479,2018,MC,College,Man,20200308T000000,M,0.505,0.385,0.115,0.4825,0.21,0.1035,0.1535,10.0
1480,4949,Fresh,Full,Kitty,20200207T000000,M,0.7499503828266245,0.5217536243544564,,1.1169630356008597,,,0.4506364859832083,8.0
1481,4012,Lil',Glock,Head,20200114T000000,F,0.62,0.465,0.14,1.011,0.479,0.2385,0.255,8.0
1482,2898,Monster,Glock,Machine,20200608T000000,I,0.55,0.435,0.165,0.804,0.34,0.19399999999999998,0.244,8.0
1483,5038,Dungeon,College,Machine,20200914T000000,F,0.5944663765012574,,,0.7119292876618826,0.38860371449658676,,0.23857615480104974,
1484,720,Boss,Block,Kitty,20200921T000000,I,0.16,0.11,0.025,0.018000000000000002,0.0065,0.0055,0.005,3.0
1485,737,Monster,Breeze,Head,20201001T000000,F,0.52,0.405,0.125,0.6435,0.2415,0.1735,0.21,12.0
1486,4603,Monster,Full,Man,20200224T000000,F,0.67223918089604,0.4795348546048407,,1.1645983777504294,,0.380671734600878,,
1487,1990,Dungeon,College,Machine,20201116T000000,I,0.28,0.2,0.065,0.0895,0.036000000000000004,0.0185,0.03,7.0
1488,1307,Dungeon,Full,Head,20200407T000000,I,0.545,0.435,0.135,0.7715,0.37200000000000005,0.14800000000000002,0.22699999999999998,8.0
1489,4006,Lil',Glock,Killer,20200321T000000,M,0.585,0.465,0.15,0.98,0.4315,0.2545,0.247,9.0
1490,9,Jalapeno,Breeze,Man,20200707T000000,F,0.55,0.44,0.15,0.8945,0.3145,0.151,0.32,19.0
1491,4204,DJ,Block,Death,20201123T000000,F,0.666536927387015,0.5473540414378784,,0.749321057922023,,0.1381113024733533,,
1492,3818,Boy,Glock,Master,20200417T000000,M,0.565,0.445,0.14,0.836,0.406,0.1605,0.2245,9.0
1493,3415,Baby,Glam,Machine,20200621T000000,F,0.56,0.465,0.16,1.0315,0.43200000000000005,0.2025,0.337,9.0
1494,1239,Monster,Flow,Killer,20200109T000000,I,0.375,0.27,0.085,0.218,0.0945,0.039,0.07,7.0
